0	0	0	0	1	1	0	0	0	0	0	80.0	1266.4000244140625	0.11441647397499217	label = 1|
0	0	0	0	1	1	0	0	0	176	0	80.0	1090.4000244140625	0.0985152586943657	label = 1|
30	99	2070	1	16202	9.859634655719485e-05	3	0	0	176	79	18634.099609375	1090.4000244140625	22.946789294426964	label = 2|
0	0	0	0	1	3.0	1	0	0	176	18713	0.0	1090.4000244140625	0.0	label = 0|
13	0	256	0	170	0.0028961522548613984	0	0	0	0	18713	0.0	1266.4000244140625	0.0	label = 3|
0	0	14	0	66	0.02054794520547945	1	0	0	176	18713	151.64999389648438	1090.4000244140625	0.18674797974638924	label = 4|
0	0	0	0	105	0.0007473841554559044	0	0	0	0	0	0.0	0.0	0.0	label = 0|
0	0	0	0	16	0.001310615989515072	0	0	0	0	0	0.0	0.0	0.0	label = 0|
0	0	0	0	1	0.009174311926605505	0	0	0	0	0	0.0	0.0	0.0	label = 0|
